43.982
71.25
0
61.665
0
71.25
6.0725
16.124
71.25
26.878
21.715
71.25
0.38182
42.88
49.816
0
0
71.25
31.787
71.25
38.685
0
42.817
71.25
16.344
63.865
19.088
9.9753
8.0021
71.25
15.259
71.25
0
71.25
69.462
0
0
56.997
9.9263
4.3967
1.7352
71.25
14.018
49.12
71.25
34.266
1.7698
5.8351
56.627
39.795
62.403
23.479
0
0
57.02
71.25
0
31.757
0
0
0
71.25
48.262
0
13.927
0
62.53
64.632
0
23.163
71.25
71.25
57.103
10.61
1.2668
59.052
71.25
0
9.0964
14.88
67.733
71.25
0
9.4858
23.982
3.5024
71.25
0.60013
50.205
71.25
36.435
31.879
22.504
33.999
71.25
71.25
0.50495
61.701
71.25
71.25
0
11.68
27.169
0
1.7935
0
46.3
71.25
0
55.313
55.103
71.25
71.25
71.25
54.99
4.8721
71.25
0
47.513
71.25
0
69.978
71.25
3.9638
0
30.871
0
71.25
12.019
5.3741
20.388
71.25
8.6197
3.7495
71.25
0
71.25
71.25
0
0
18.847
19.775
46.192
71.25
71.25
39.403
0
24.64
71.25
65.472
17.039
5.1043
0
71.25
37.426
14.875
7.7379
71.25
71.25
71.25
71.25
13.614
71.25
7.3796
30.061
14.633
71.25
71.25
