29.681
6.311
14.681
71.25
2.1138
0
7.7621
71.25
21.708
17.703
71.25
4.7963
31.887
55.539
71.25
1.8148
71.25
2.3683
0
33.086
62.199
15.324
8.0436
0
71.25
5.5487
71.25
20.095
29.95
65.642
71.25
71.25
0
5.1319
0
0
0.40264
71.25
7.2037
71.25
1.8397
71.25
0
71.25
71.25
0
29.955
71.25
14.002
71.25
0
0
48.856
71.25
71.25
0
32.102
0
15.767
71.25
71.25
22.453
56.931
3.3371
70.957
1.9428
5.8466
63.464
2.3475
71.25
18.332
56.049
5.7462
9.4711
71.25
11.545
21.999
71.25
71.25
35.8
14.335
71.25
49.011
71.25
13.371
32.322
0
0
29.248
0
1.8723
71.25
13.392
71.25
71.25
0
43.398
3.6661
4.1163
71.25
71.25
71.25
64.697
20.396
34.792
71.25
14.306
33.952
19.27
71.25
71.25
26.337
55.773
71.25
7.7314
71.25
71.25
5.1985
0
71.25
0
71.25
44.311
0.7954
7.0674
43.93
52.844
0.99905
0
28.844
0
63.499
0
0
0
71.25
32.195
9.1101
12.494
40.222
21.402
0
71.25
34.796
28.69
71.25
15.077
71.25
5.9922
26.356
71.25
0
65.321
71.25
71.25
71.25
71.25
5.5743
6.1241
71.25
1.2191
21.366
10.985
5.3444
25.56
0
0.15225
0
